"Date","Dernier","Ouv."," Plus Haut","Plus Bas","Vol.","Variation %"
"17/06/2019","74,00","75,00","78,00","74,00","1,06K","-2,63%"
"14/06/2019","76,00","76,00","76,00","76,00","0,22K","1,33%"
"13/06/2019","75,00","77,00","77,00","75,00","1,94K","-2,60%"
"12/06/2019","77,00","76,00","77,00","75,00","1,18K","4,05%"
"11/06/2019","74,00","77,00","78,00","74,00","1,53K","-2,63%"
"10/06/2019","76,00","76,00","77,00","73,00","2,68K","0,00%"
"04/06/2019","76,00","79,00","79,00","76,00","0,02K","0,00%"
"03/06/2019","76,00","77,00","77,00","76,00","1,61K","-3,80%"
"31/05/2019","79,00","76,00","80,00","76,00","3,20K","0,00%"
"30/05/2019","79,00","78,00","79,00","77,00","0,75K","1,28%"
"29/05/2019","78,00","79,00","80,00","78,00","3,33K","-2,50%"
"28/05/2019","80,00","80,00","80,00","80,00","0,25K","1,27%"
"27/05/2019","79,00","78,00","79,00","77,00","0,45K","1,28%"
"24/05/2019","78,00","77,00","80,00","77,00","0,56K","-3,70%"
"23/05/2019","81,00","81,00","81,00","81,00","0,05K","-1,22%"
"22/05/2019","82,00","78,00","82,00","77,00","1,11K","5,13%"
"21/05/2019","78,00","79,00","79,00","78,00","1,53K","-1,27%"
"20/05/2019","79,00","80,00","80,00","79,00","2,09K","0,00%"
"17/05/2019","79,00","80,00","81,00","79,00","1,90K","-3,66%"
"16/05/2019","82,00","79,00","82,00","79,00","0,58K","2,50%"
"15/05/2019","80,00","82,00","82,00","80,00","2,98K","-2,44%"
"14/05/2019","82,00","82,00","82,00","82,00","0,47K","-1,20%"
"13/05/2019","83,00","83,00","83,00","81,00","0,03K","-1,19%"
"10/05/2019","84,00","81,00","84,00","81,00","0,07K","3,70%"
"09/05/2019","81,00","81,00","81,00","81,00","0,59K","-1,22%"
"08/05/2019","82,00","82,00","82,00","82,00","0,35K","-1,20%"
"07/05/2019","83,00","82,00","83,00","82,00","3,04K","1,22%"
"06/05/2019","82,00","84,00","86,00","82,00","8,48K","0,00%"
"03/05/2019","82,00","82,00","83,00","81,00","2,60K","0,00%"
"02/05/2019","82,00","83,00","83,00","82,00","1,40K","-1,20%"
"30/04/2019","83,00","86,00","86,00","83,00","5,39K","-1,19%"
"29/04/2019","84,00","83,00","84,00","83,00","0,11K","0,00%"
"26/04/2019","84,00","86,00","86,00","84,00","2,90K","0,00%"
"25/04/2019","84,00","84,00","84,00","84,00","3,76K","0,00%"
"24/04/2019","84,00","85,00","85,00","84,00","3,45K","-2,33%"
"23/04/2019","86,00","85,00","86,00","84,00","7,54K","0,00%"
"22/04/2019","86,00","85,00","86,00","85,00","0,11K","0,00%"
"19/04/2019","86,00","87,00","87,00","85,00","8,22K","1,18%"
"18/04/2019","85,00","87,00","88,00","85,00","14,62K","-1,16%"
"17/04/2019","86,00","87,00","88,00","86,00","2,87K","0,00%"
"16/04/2019","86,00","86,00","88,00","85,00","18,79K","0,00%"
"15/04/2019","86,00","85,00","86,00","85,00","12,71K","-1,15%"
"12/04/2019","87,00","85,00","88,00","85,00","5,42K","0,00%"
"11/04/2019","87,00","85,00","88,00","83,00","25,10K","4,82%"
"10/04/2019","83,00","85,00","85,00","82,00","0,11K","-1,19%"
"09/04/2019","84,00","81,00","85,00","81,00","4,90K","3,70%"
"08/04/2019","81,00","81,00","81,00","80,00","0,88K","-1,22%"
"05/04/2019","82,00","82,00","82,00","81,00","4,24K","0,00%"
"04/04/2019","82,00","83,00","84,00","82,00","1,95K","0,00%"
"03/04/2019","82,00","85,00","85,00","82,00","5,06K","-3,53%"
"02/04/2019","85,00","88,00","88,00","83,00","9,62K","0,00%"
"01/04/2019","85,00","87,00","88,00","85,00","1,46K","0,00%"
"29/03/2019","85,00","88,00","94,00","80,00","34,52K","-3,41%"
"28/03/2019","88,00","84,00","89,00","84,00","19,16K","4,76%"
"27/03/2019","84,00","84,00","84,00","84,00","6,43K","1,20%"
"26/03/2019","83,00","84,00","85,00","82,00","11,50K","-1,19%"
"25/03/2019","84,00","81,00","85,00","81,00","3,90K","5,00%"
"22/03/2019","80,00","80,00","81,00","80,00","4,32K","1,27%"
"21/03/2019","79,00","80,00","80,00","79,00","1,85K","-1,25%"
"20/03/2019","80,00","80,00","81,00","80,00","0,33K","-2,44%"
"19/03/2019","82,00","82,00","83,00","80,00","3,21K","1,23%"
"18/03/2019","81,00","80,00","82,00","80,00","9,98K","3,85%"
"15/03/2019","78,00","76,00","78,00","76,00","2,65K","2,63%"
"14/03/2019","76,00","77,00","77,00","76,00","1,03K","-3,80%"
"13/03/2019","79,00","77,00","79,00","77,00","0,93K","-1,25%"
"12/03/2019","80,00","78,00","80,00","78,00","0,83K","0,00%"
"11/03/2019","80,00","83,00","83,00","77,00","3,92K","-1,23%"
"08/03/2019","81,00","82,00","83,00","80,00","1,93K","-1,22%"
"07/03/2019","82,00","82,00","82,00","79,00","7,10K","2,50%"
"06/03/2019","80,00","77,00","80,00","77,00","5,62K","2,56%"
"05/03/2019","78,00","79,00","82,00","78,00","2,93K","0,00%"
"04/03/2019","78,00","76,00","78,00","76,00","7,81K","2,63%"
"01/03/2019","76,00","77,00","77,00","76,00","0,67K","-1,30%"
"28/02/2019","77,00","75,00","77,00","75,00","4,22K","2,67%"
"27/02/2019","75,00","76,00","76,00","75,00","0,56K","0,00%"
